codcidade,nome,uf,dataatual,codexterno,dataexportacao,liberado,pais,codunidadeembarque,datadigitacao,usuarioins,usuarioalt,codibge,obs,lat,lon,raio,codsiafi,taxaiss,checklist
3312,ALTAIR,SP,,,,S,BRASIL,,,SAT,SAT,3500907,,-205.389,-491.022,,6117,,
3313,BADY BASSITT,SP,,,,S,BRASIL,,,SAT,SAT,3504602,,-209.334,-494.421,,6191,,
3314,BALSAMO,SP,,,,S,BRASIL,,,SAT,SAT,3504800,,-207.024,-495.504,,6195,,
3315,CEDRAL,SP,,,,S,BRASIL,,,SAT,SAT,3511300,,-209.074,-492.549,,6327,,
3316,GUAPIACU,SP,,,,S,BRASIL,,,SAT,SAT,3517505,,-207.259,-491.641,,6451,,
3317,GUARACI,SP,,,,S,BRASIL,,,SAT,SAT,3517901,,-204.165,-490.052,,6459,,
3318,IBIRA,SP,,,,S,BRASIL,,,SAT,SAT,3519402,,-210.888,-492.188,,6489,,
3319,ICEM,SP,,,,S,BRASIL,,,SAT,SAT,3519808,,-20.38,-492.051,,6497,,
3320,IPIGUA,SP,,,,S,BRASIL,,,SAT,SAT,3521150,,-206.398,-493.978,,0800,,
3321,JACI,SP,,,,S,BRASIL,,,SAT,SAT,3524501,,-209.475,-495.761,,6591,,
3322,JOSE BONIFACIO,SP,,,,S,BRASIL,,,SAT,SAT,3525706,,-210.899,-497.729,,6615,,
3323,MENDONCA,SP,,,,S,BRASIL,,,SAT,SAT,3529500,,-211.962,-495.643,,6691,,
3324,MIRASSOL,SP,,,,S,BRASIL,,,SAT,SAT,3530300,,-208.416,-495.088,,6707,,
3325,MIRASSOLANDIA,SP,,,,S,BRASIL,,,SAT,SAT,3530409,,-20.593,-494.843,,6709,,
3326,NOVA ALIANCA,SP,,,,S,BRASIL,,,SAT,SAT,3532801,,-210.659,-495.259,,6757,,
3327,NOVA GRANADA,SP,,,,S,BRASIL,,,SAT,SAT,3533007,,-204.572,-493.155,,6761,,
3328,OLIMPIA,SP,,,,S,BRASIL,,,SAT,SAT,3533908,,-206.962,-489.917,,6779,,
3329,ONDA VERDE,SP,,,,S,BRASIL,,,SAT,SAT,3534005,,-206.104,-492.447,,6781,,
3330,ORINDIUVA,SP,,,,S,BRASIL,,,SAT,SAT,3534203,,-202.223,-493.759,,6785,,
3331,PALESTINA,SP,,,,S,BRASIL,,,SAT,SAT,3535002,,-202.991,-49.52,,6801,,
3332,PAULO DE FARIA,SP,,,,S,BRASIL,,,SAT,SAT,3536604,,-200.964,-494.885,,6833,,
3333,PLANALTO,SP,,,,S,BRASIL,,,SAT,SAT,3539608,,-210.041,-499.397,,6893,,
3334,POTIRENDABA,SP,,,,S,BRASIL,,,SAT,SAT,3540804,,-211.074,-493.981,,6917,,
3335,SAO JOSE DO RIO PRETO,SP,,,,S,BRASIL,,,SAT,SAT,3549805,,-207.691,-493.567,,7097,,
3336,TANABI,SP,,,,S,BRASIL,,,SAT,SAT,3553401,,-205.021,-496.458,,7169,,
3337,UBARANA,SP,,,,S,BRASIL,,,SAT,SAT,3555356,,-212.204,-497.298,,2971,,
3338,UCHOA,SP,,,,S,BRASIL,,,SAT,SAT,3555604,,-209.185,-491.365,,7213,,
3339,ZACARIAS,SP,,,,S,BRASIL,,,SAT,SAT,3557154,,-211.165,-500.615,,2973,,
3340,ARIRANHA,SP,,,,S,BRASIL,,,SAT,SAT,3503703,,-211.769,-487.777,,6173,,
3341,CAJOBI,SP,,,,S,BRASIL,,,SAT,SAT,3509304,,-208.862,-488.517,,6287,,
3342,CATANDUVA,SP,,,,S,BRASIL,,,SAT,SAT,3511102,,-211.289,-489.619,,6323,,
3343,CATIGUA,SP,,,,S,BRASIL,,,SAT,SAT,3511201,,-210.654,-490.498,,6325,,
3344,ELISIARIO,SP,,,,S,BRASIL,,,SAT,SAT,3514924,,-211.552,-490.911,,2975,,
3345,EMBAUBA,SP,,,,S,BRASIL,,,SAT,SAT,3514957,,-20.943,-488.582,,7251,,
3346,NOVAIS,SP,,,,S,BRASIL,,,SAT,SAT,3533254,,-209.766,-489.098,,2979,,
3347,PALMARES PAULISTA,SP,,,,S,BRASIL,,,SAT,SAT,3535101,,-211.015,-488.203,,6803,,
3348,PARAISO,SP,,,,S,BRASIL,,,SAT,SAT,3535705,,-210.067,-487.714,,6815,,
3349,PINDORAMA,SP,,,,S,BRASIL,,,SAT,SAT,3538105,,-212.069,-489.111,,6863,,
3350,SANTA ADELIA,SP,,,,S,BRASIL,,,SAT,SAT,3545605,,-21.325,-488.271,,7013,,
3351,SEVERINIA,SP,,,,S,BRASIL,,,SAT,SAT,3551900,,-207.807,-487.904,,7139,,
3352,TABAPUA,SP,,,,S,BRASIL,,,SAT,SAT,3552601,,-209.238,-490.247,,7153,,
3353,AURIFLAMA,SP,,,,S,BRASIL,,,SAT,SAT,3504206,,-206.216,-505.937,,6183,,
3354,FLOREAL,SP,,,,S,BRASIL,,,SAT,SAT,3515905,,-206.539,-501.584,,6419,,
3355,GASTAO VIDIGAL,SP,,,,S,BRASIL,,,SAT,SAT,3516804,,-208.063,-501.924,,6437,,
3356,GENERAL SALGADO,SP,,,,S,BRASIL,,,SAT,SAT,3516903,,-206.195,-504.317,,6439,,
3357,GUZOLANDIA,SP,,,,S,BRASIL,,,SAT,SAT,3518909,,-206.204,-507.192,,6479,,
3358,MAGDA,SP,,,,S,BRASIL,,,SAT,SAT,3528304,,-20.576,-502.241,,6667,,
3359,NOVA CASTILHO,SP,,,,S,BRASIL,,,SAT,SAT,3532868,,-207.853,-503.496,,0806,,
3360,NOVA LUZITANIA,SP,,,,S,BRASIL,,,SAT,SAT,3533304,,-20.873,-50.243,,6767,,
3361,SAO JOAO DE IRACEMA,SP,,,,S,BRASIL,,,SAT,SAT,3549250,,-20.512,-50.361,,2941,,
3362,MACAUBAL,SP,,,,S,BRASIL,,,SAT,SAT,3528106,,-208.627,-499.853,,6663,,
3363,MONCOES,SP,,,,S,BRASIL,,,SAT,SAT,3531001,,-208.688,-500.833,,6721,,
3364,MONTE APRAZIVEL,SP,,,,S,BRASIL,,,SAT,SAT,3531407,,-207.364,-497.948,,6729,,
3365,NEVES PAULISTA,SP,,,,S,BRASIL,,,SAT,SAT,3532504,,-208.744,-496.485,,6751,,
3366,NHANDEARA,SP,,,,S,BRASIL,,,SAT,SAT,3532603,,-206.614,-50.056,,6753,,
3367,NIPOA,SP,,,,S,BRASIL,,,SAT,SAT,3532702,,-208.937,-497.813,,6755,,
3368,POLONI,SP,,,,S,BRASIL,,,SAT,SAT,3539905,,-207.294,-498.155,,6899,,
3369,SEBASTIANOPOLIS DO SUL,SP,,,,S,BRASIL,,,SAT,SAT,3551306,,-206.156,-499.075,,7127,,
3370,UNIAO PAULISTA,SP,,,,S,BRASIL,,,SAT,SAT,3555703,,-20.888,-498.914,,7215,,
3371,IRAPUA,SP,,,,S,BRASIL,,,SAT,SAT,3521507,,-212.501,-494.025,,6531,,
3372,ITAJOBI,SP,,,,S,BRASIL,,,SAT,SAT,3521903,,-213.552,-490.569,,6539,,
3373,MARAPOAMA,SP,,,,S,BRASIL,,,SAT,SAT,3528858,,-212.576,-491.486,,2977,,
3374,NOVO HORIZONTE,SP,,,,S,BRASIL,,,SAT,SAT,3533502,,-214.521,-493.026,,6771,,
3375,SALES,SP,,,,S,BRASIL,,,SAT,SAT,3544806,,-213.385,-495.185,,6997,,
3376,URUPES,SP,,,,S,BRASIL,,,SAT,SAT,3556008,,-211.841,-492.807,,7221,,
3377,BARRETOS,SP,,,,S,BRASIL,,,SAT,SAT,3505500,,-205.284,-486.775,,6209,,
3378,COLINA,SP,,,,S,BRASIL,,,SAT,SAT,3512001,,-207.523,-485.816,,6341,,
3379,COLOMBIA,SP,,,,S,BRASIL,,,SAT,SAT,3512100,,-20.293,-487.233,,6343,,
3380,GUAIRA,SP,,,,S,BRASIL,,,SAT,SAT,3517406,,-203.013,-483.377,,6449,,
3381,IPUA,SP,,,,S,BRASIL,,,SAT,SAT,3521309,,-203.967,-480.566,,6527,,
3382,JABORANDI,SP,,,,S,BRASIL,,,SAT,SAT,3524204,,-206.662,-484.016,,6585,,
3383,MIGUELOPOLIS,SP,,,,S,BRASIL,,,SAT,SAT,3529708,,-20.188,-481.631,,6695,,
3384,MORRO AGUDO,SP,,,,S,BRASIL,,,SAT,SAT,3531902,,-20.636,-481.889,,6739,,
3385,NUPORANGA,SP,,,,S,BRASIL,,,SAT,SAT,3533601,,-206.883,-477.175,,6773,,
3386,ORLANDIA,SP,,,,S,BRASIL,,,SAT,SAT,3534302,,-20.689,-478.953,,6787,,
3387,SALES OLIVEIRA,SP,,,,S,BRASIL,,,SAT,SAT,3544905,,-208.336,-478.408,,6999,,
3388,SAO JOAQUIM DA BARRA,SP,,,,S,BRASIL,,,SAT,SAT,3549409,,-205.396,-47.928,,7089,,
3389,ARAMINA,SP,,,,S,BRASIL,,,SAT,SAT,3503000,,-201.672,-478.265,,6159,,
3390,BURITIZAL,SP,,,,S,BRASIL,,,SAT,SAT,3508207,,-202.134,-477.078,,6265,,
3391,GUARA,SP,,,,S,BRASIL,,,SAT,SAT,3517703,,-204.896,-478.007,,6455,,
3392,IGARAPAVA,SP,,,,S,BRASIL,,,SAT,SAT,3520103,,-200.826,-476.902,,6503,,
3393,ITUVERAVA,SP,,,,S,BRASIL,,,SAT,SAT,3524105,,-203.001,-478.259,,6583,,
3394,CRISTAIS PAULISTA,SP,,,,S,BRASIL,,,SAT,SAT,3513207,,-203.654,-47.373,,6365,,
3395,FRANCA,SP,,,,S,BRASIL,,,SAT,SAT,3516200,,-20.569,-47.339,,6425,,
3396,ITIRAPUA,SP,,,,S,BRASIL,,,SAT,SAT,3523701,,-206.576,-471.686,,6575,,
3397,JERIQUARA,SP,,,,S,BRASIL,,,SAT,SAT,3525409,,-203.346,-475.712,,6609,,
3398,PATROCINIO PAULISTA,SP,,,,S,BRASIL,,,SAT,SAT,3536307,,-206.871,-472.844,,6827,,
3399,PEDREGULHO,SP,,,,S,BRASIL,,,SAT,SAT,3537008,,-201.889,-474.433,,6841,,
3400,RESTINGA,SP,,,,S,BRASIL,,,SAT,SAT,3542701,,-206.765,-475.206,,6955,,
3401,RIBEIRAO CORRENTE,SP,,,,S,BRASIL,,,SAT,SAT,3543105,,-204.425,-475.715,,6963,,
3402,RIFAINA,SP,,,,S,BRASIL,,,SAT,SAT,3543600,,-200.782,-474.384,,6973,,
3403,SAO JOSE DA BELA VISTA,SP,,,,S,BRASIL,,,SAT,SAT,3549508,,-205.993,-476.294,,7091,,
3404,BEBEDOURO,SP,,,,S,BRASIL,,,SAT,SAT,3506102,,-209.455,-48.538,,6221,,
3405,CANDIDO RODRIGUES,SP,,,,S,BRASIL,,,SAT,SAT,3510104,,-213.419,-486.329,,6303,,
3406,FERNANDO PRESTES,SP,,,,S,BRASIL,,,SAT,SAT,3515608,,-213.095,-486.958,,6413,,
3407,GUARIBA,SP,,,,S,BRASIL,,,SAT,SAT,3518602,,-213.957,-482.043,,6473,,
3408,JABOTICABAL,SP,,,,S,BRASIL,,,SAT,SAT,3524303,,-212.022,-482.931,,6587,,
3409,MONTE ALTO,SP,,,,S,BRASIL,,,SAT,SAT,3531308,,-212.501,-485.579,,6727,,
3410,MONTE AZUL PAULISTA,SP,,,,S,BRASIL,,,SAT,SAT,3531506,,-209.202,-486.896,,6731,,
3411,PIRANGI,SP,,,,S,BRASIL,,,SAT,SAT,3539004,,-210.857,-486.719,,6881,,
3412,PITANGUEIRAS,SP,,,,S,BRASIL,,,SAT,SAT,3539509,,-210.139,-48.262,,6891,,
3413,SANTA ERNESTINA,SP,,,,S,BRASIL,,,SAT,SAT,3546504,,-21.453,-48.378,,7031,,
3414,TAIACU,SP,,,,S,BRASIL,,,SAT,SAT,3553104,,-211.322,-485.309,,7163,,
3415,TAIUVA,SP,,,,S,BRASIL,,,SAT,SAT,3553203,,-211.274,-48.427,,7165,,
3416,TAQUARAL,SP,,,,S,BRASIL,,,SAT,SAT,3553658,,-210.676,-483.934,,0824,,
3417,TAQUARITINGA,SP,,,,S,BRASIL,,,SAT,SAT,3553708,,-214.327,-485.474,,7175,,
3418,TERRA ROXA,SP,,,,S,BRASIL,,,SAT,SAT,3554409,,-207.618,-48.369,,7189,,
3419,VIRADOURO,SP,,,,S,BRASIL,,,SAT,SAT,3556800,,-208.762,-483.148,,7239,,
3420,VISTA ALEGRE DO ALTO,SP,,,,S,BRASIL,,,SAT,SAT,3556909,,-211.802,-486.548,,7241,,
3421,BARRINHA,SP,,,,S,BRASIL,,,SAT,SAT,3505609,,-21.224,-480.839,,6211,,
3422,BRODOWSKI,SP,,,,S,BRASIL,,,SAT,SAT,3507803,,-210.506,-476.173,,6257,,
3423,CRAVINHOS,SP,,,,S,BRASIL,,,SAT,SAT,3513108,,-213.379,-477.573,,6363,,
3424,DUMONT,SP,,,,S,BRASIL,,,SAT,SAT,3514601,,-212.444,-47.996,,6393,,
3425,GUATAPARA,SP,,,,S,BRASIL,,,SAT,SAT,3518859,,-214.723,-479.914,,7257,,
3426,JARDINOPOLIS,SP,,,,S,BRASIL,,,SAT,SAT,3525102,,-209.864,-478.171,,6603,,
3427,LUIS ANTONIO,SP,,,,S,BRASIL,,,SAT,SAT,3527603,,-21.56,-478.116,,6653,,
3428,PONTAL,SP,,,,S,BRASIL,,,SAT,SAT,3540200,,-209.661,-480.686,,6905,,
3429,PRADOPOLIS,SP,,,,S,BRASIL,,,SAT,SAT,3540903,,-213.437,-480.758,,6919,,
3430,RIBEIRAO PRETO,SP,,,,S,BRASIL,,,SAT,SAT,3543402,,-212.225,-478.238,,6969,,
3431,SANTA RITA DO PASSA QUATRO,SP,,,,S,BRASIL,,,SAT,SAT,3547502,,-216.924,-475.035,,7051,,
3432,SANTA ROSA DE VITERBO,SP,,,,S,BRASIL,,,SAT,SAT,3547601,,-214.988,-473.632,,7053,,
3433,SAO SIMAO,SP,,,,S,BRASIL,,,SAT,SAT,3550902,,-214.512,-475.677,,7119,,
3434,SERRA AZUL,SP,,,,S,BRASIL,,,SAT,SAT,3551405,,-212.875,-475.389,,7129,,
3435,SERRANA,SP,,,,S,BRASIL,,,SAT,SAT,3551504,,-212.125,-476.119,,7131,,
3436,SERTAOZINHO,SP,,,,S,BRASIL,,,SAT,SAT,3551702,,-211.282,-480.252,,7135,,
3437,ALTINOPOLIS,SP,,,,S,BRASIL,,,SAT,SAT,3501004,,-210.041,-473.979,,6119,,
3438,BATATAIS,SP,,,,S,BRASIL,,,SAT,SAT,3505906,,-208.351,-475.674,,6217,,
3439,CAJURU,SP,,,,S,BRASIL,,,SAT,SAT,3509403,,-212.705,-473.165,,6289,,
3440,CASSIA DOS COQUEIROS,SP,,,,S,BRASIL,,,SAT,SAT,3510906,,-212.592,-471.378,,6319,,
3441,SANTA CRUZ DA ESPERANCA,SP,,,,S,BRASIL,,,SAT,SAT,3546256,,-212.617,-474.475,,0820,,
3442,SANTO ANTONIO DA ALEGRIA,SP,,,,S,BRASIL,,,SAT,SAT,3547908,,-210.924,-472.036,,7059,,
3443,ANDRADINA,SP,,,,S,BRASIL,,,SAT,SAT,3502101,,-208.655,-513.157,,6141,,
3444,CASTILHO,SP,,,,S,BRASIL,,,SAT,SAT,3511003,,-210.046,-516.186,,6321,,
3445,GUARACAI,SP,,,,S,BRASIL,,,SAT,SAT,3517802,,-211.082,-513.012,,6457,,
3446,ILHA SOLTEIRA,SP,,,,S,BRASIL,,,SAT,SAT,3520442,,-204.872,-512.763,,2943,,
3447,ITAPURA,SP,,,,S,BRASIL,,,SAT,SAT,3523008,,-205.963,-514.254,,6561,,
3448,MIRANDOPOLIS,SP,,,,S,BRASIL,,,SAT,SAT,3530102,,-211.246,-511.512,,6703,,
3449,MURUTINGA DO SUL,SP,,,,S,BRASIL,,,SAT,SAT,3532108,,-209.964,-513.038,,6743,,
3450,NOVA INDEPENDENCIA,SP,,,,S,BRASIL,,,SAT,SAT,3533205,,-211.548,-515.276,,6765,,
3451,PEREIRA BARRETO,SP,,,,S,BRASIL,,,SAT,SAT,3537404,,-206.478,-510.871,,6849,,
3452,SUD MENNUCCI,SP,,,,S,BRASIL,,,SAT,SAT,3552304,,-206.186,-508.801,,7147,,
3453,SUZANAPOLIS,SP,,,,S,BRASIL,,,SAT,SAT,3552551,,-205.103,-510.708,,2945,,
3454,ARACATUBA,SP,,,,S,BRASIL,,,SAT,SAT,3502804,,-211.499,-505.747,,6155,,
3455,BENTO DE ABREU,SP,,,,S,BRASIL,,,SAT,SAT,3506201,,-213.406,-508.654,,6223,,
3456,GUARARAPES,SP,,,,S,BRASIL,,,SAT,SAT,3518206,,-21.337,-507.158,,6465,,
3457,LAVINIA,SP,,,,S,BRASIL,,,SAT,SAT,3526506,,-211.707,-510.518,,6631,,
3458,RUBIACEA,SP,,,,S,BRASIL,,,SAT,SAT,3544400,,-213.695,-508.036,,6989,,
3459,SANTO ANTONIO DO ARACANGUA,SP,,,,S,BRASIL,,,SAT,SAT,3548054,,-208.562,-505.311,,2939,,
3460,VALPARAISO,SP,2017-06-05 11:35:30.713,,,S,BRASIL,,,SAT,SAT,3556305,,-212.151,-50.947,,7227,,
