codmanif,numero,porcparticfretemot,fretemotoristaprop,usuarioins,usuarioalt,dataatual,datadigitacao,codmanifconhecimento,codcidadedescarga,ordem,codmanifev
2970,4639,100.0,7847.4,WELLINGTON,WELLINGTON,2021-04-17 10:57:21.924,2021-04-17 10:57:21.939,103052,5492,,
2971,4640,100.0,4133.1,WELLINGTON,WELLINGTON,2021-04-17 11:11:06.162,2021-04-17 11:11:06.162,103053,5268,,
2972,4641,100.0,4312.8,WELLINGTON,WELLINGTON,2021-04-17 12:12:31.166,2021-04-17 12:12:31.166,103054,5316,,
2973,4642,100.0,3626.15,MARCAO,MARCAO,2021-04-17 12:20:16.171,2021-04-17 12:20:16.171,103055,5316,,
2974,4643,100.0,2100.0,WELLINGTON,WELLINGTON,2021-04-17 12:35:42.171,2021-04-17 12:35:42.171,103056,5293,,
2975,4644,100.0,2100.0,LETICIA,LETICIA,2021-04-17 15:07:26.839,2021-04-17 15:07:26.839,103057,36,,
2976,4645,100.0,1891.64,WELLINGTON,WELLINGTON,2021-04-17 15:31:31.256,2021-04-17 15:31:31.256,103058,5316,,
2977,4646,100.0,3180.0,LETICIA,LETICIA,2021-04-17 15:34:38.881,2021-04-17 15:34:38.881,103059,36,,
2978,4647,100.0,1980.0,LETICIA,LETICIA,2021-04-17 15:52:45.939,2021-04-17 15:52:45.939,103060,36,,
2979,4648,100.0,3660.35,MARCAO,MARCAO,2021-04-17 16:26:49.695,2021-04-17 16:26:49.695,103061,5316,,
2980,4649,100.0,2275.0,LETICIA,LETICIA,2021-04-17 17:07:40.272,2021-04-17 17:07:40.272,103062,36,,
2981,4650,100.0,5103.4,MARCAO,MARCAO,2021-04-17 18:12:10.632,2021-04-17 18:12:10.632,103063,5316,,
2982,4651,100.0,3075.15,MARCAO,MARCAO,2021-04-17 18:49:31.166,2021-04-17 18:49:31.166,103064,5316,,
2983,4652,100.0,0.0,THIAGO,THIAGO,2021-04-17 19:15:15.176,2021-04-17 19:15:15.176,103065,4137,,
2984,4653,100.0,3650.85,MARCAO,MARCAO,2021-04-18 07:30:42.924,2021-04-18 07:30:42.924,103066,5316,,
2985,4654,100.0,3555.85,MARCAO,MARCAO,2021-04-18 08:31:18.020,2021-04-18 08:31:18.020,103067,5316,,
2986,4655,100.0,9000.0,KELVIN,KELVIN,2021-04-18 08:46:19.405,2021-04-18 08:46:19.405,103068,3,,
2987,4656,100.0,3698.35,MARCAO,MARCAO,2021-04-18 09:34:15.358,2021-04-18 09:34:15.358,103069,5316,,
2988,4657,100.0,3800.95,MARCAO,MARCAO,2021-04-18 10:45:28.183,2021-04-18 10:45:28.183,103070,5316,,
2989,4658,100.0,4605.2,WELLINGTON,WELLINGTON,2021-04-18 16:24:39.070,2021-04-18 16:24:39.070,103071,3603,,
2990,4659,100.0,3707.85,MARCAO,MARCAO,2021-04-18 17:03:25.202,2021-04-18 17:03:25.202,103072,5316,,
2991,4660,100.0,4956.15,MARCAO,MARCAO,2021-04-19 08:18:02.117,2021-04-19 08:18:02.117,103073,5316,,
2992,4661,100.0,2478.0,GUILHERME,GUILHERME,2021-04-19 09:37:06.265,2021-04-19 09:37:06.265,103074,5285,,
2993,4662,100.0,3718.3,MARCAO,MARCAO,2021-04-19 09:46:25.246,2021-04-19 09:46:25.246,103075,5316,,
2994,4663,100.0,2462.6,GUILHERME,GUILHERME,2021-04-19 09:58:24.633,2021-04-19 09:58:24.633,103076,5285,,
2995,4664,100.0,4902.0,MARCAO,MARCAO,2021-04-19 11:50:32.031,2021-04-19 11:50:32.031,103077,5316,,
2996,4665,100.0,3190.0,MARCAO,MARCAO,2021-04-19 11:58:38.330,2021-04-19 11:58:38.330,103078,5316,,
2997,4666,100.0,3600.5,MARCAO,MARCAO,2021-04-19 13:06:59.258,2021-04-19 13:06:59.274,103079,5316,,
2998,4667,100.0,3157.8,MARCAO,MARCAO,2021-04-19 14:07:18.427,2021-04-19 14:07:18.427,103080,5316,,
2999,4668,100.0,9493.2,S,S,2021-04-19 14:46:14.760,2021-04-19 14:46:14.760,103081,1942,,
3000,4671,100.0,6655.5,DANIEL,DANIEL,2021-04-19 15:14:17.439,2021-04-19 15:14:17.439,103082,3898,,
3001,4673,100.0,3190.0,MARCAO,MARCAO,2021-04-19 16:00:36.862,2021-04-19 16:00:36.862,103083,5316,,
3002,4674,100.0,2100.0,WELLINGTON,WELLINGTON,2021-04-19 16:46:13.356,2021-04-19 16:46:13.356,103084,5293,,
3003,4675,100.0,2800.0,MARCAO,MARCAO,2021-04-19 17:35:14.720,2021-04-19 17:35:14.720,103085,5316,,
3004,4676,100.0,3190.0,MARCAO,MARCAO,2021-04-19 18:01:02.225,2021-04-19 18:01:02.240,103086,5316,,
3005,4678,100.0,3716.4,MARCAO,MARCAO,2021-04-20 08:41:38.205,2021-04-20 08:41:38.205,103087,5316,,
3006,4680,100.0,3736.35,MARCAO,MARCAO,2021-04-20 08:57:26.030,2021-04-20 08:57:26.030,103088,5316,,
3007,4682,100.0,6863.2,DANIEL,DANIEL,2021-04-20 09:36:12.980,2021-04-20 09:36:12.980,103089,3898,,
3008,4683,100.0,4972.3,MARCAO,MARCAO,2021-04-20 11:04:24.984,2021-04-20 11:04:24.984,103090,5316,,
3009,4684,100.0,3603.35,MARCAO,MARCAO,2021-04-20 13:00:25.611,2021-04-20 13:00:25.611,103091,5316,,
3010,4685,100.0,3782.9,MARCAO,MARCAO,2021-04-20 13:06:23.990,2021-04-20 13:06:23.990,103092,5316,,
3011,4686,100.0,3750.0,MARCAO,MARCAO,2021-04-20 13:21:02.644,2021-04-20 13:21:02.644,103093,5316,,
3012,4689,100.0,5009.35,MARCAO,MARCAO,2021-04-20 14:41:51.718,2021-04-20 14:41:51.718,103094,5316,,
3013,4690,100.0,7074.0,DANIEL,DANIEL,2021-04-20 14:47:10.228,2021-04-20 14:47:10.228,103095,3898,,
3014,4691,100.0,7038.0,DANIEL,DANIEL,2021-04-20 14:53:47.879,2021-04-20 14:53:47.879,103096,3898,,
3015,4692,100.0,6941.4,DANIEL,DANIEL,2021-04-20 15:00:49.027,2021-04-20 15:00:49.027,103097,3898,,
3016,4693,100.0,9622.2,S,S,2021-04-20 15:05:18.483,2021-04-20 15:05:18.483,103098,1942,,
3017,4694,100.0,5681.6,DANIEL,DANIEL,2021-04-20 15:11:45.710,2021-04-20 15:11:45.726,103099,3465,,
3018,4697,100.0,7195.5,DANIEL,DANIEL,2021-04-20 15:44:18.553,2021-04-20 15:44:18.553,103100,3898,,
3019,4698,100.0,3064.7,MARCAO,MARCAO,2021-04-20 15:52:26.731,2021-04-20 15:52:26.731,103101,5316,,
3020,4699,100.0,7355.4,DANIEL,DANIEL,2021-04-20 15:58:29.673,2021-04-20 15:58:29.673,103102,3898,,
3021,4700,100.0,4893.25,DANIEL,DANIEL,2021-04-20 16:21:56.716,2021-04-20 16:21:56.716,103103,3898,,
3022,4701,100.0,3166.35,MARCAO,MARCAO,2021-04-20 16:27:35.875,2021-04-20 16:27:35.875,103104,5316,,
3023,4702,100.0,752.95,DANIEL,DANIEL,2021-04-20 16:33:27.037,2021-04-20 16:33:27.037,103105,3898,,
3023,4700,,,DANIEL,DANIEL,2021-04-20 16:33:38.737,2021-04-20 16:33:38.737,103106,3898,,
3024,4704,100.0,10103.4,MARCAO,MARCAO,2021-04-20 16:54:41.469,2021-04-20 16:54:41.469,103107,4304,,
3025,4705,100.0,6835.6,DANIEL,DANIEL,2021-04-20 17:14:42.903,2021-04-20 17:14:42.903,103108,3898,,
3026,4706,100.0,4077.9,WELLINGTON,WELLINGTON,2021-04-20 17:22:51.649,2021-04-20 17:22:51.649,103109,5268,,
3027,4707,100.0,3732.55,MARCAO,MARCAO,2021-04-20 17:37:27.245,2021-04-20 17:37:27.245,103110,5316,,
3028,4708,100.0,2871.09,WELLINGTON,WELLINGTON,2021-04-20 17:47:53.918,2021-04-20 17:47:53.918,103111,5293,,
3029,4711,100.0,4889.55,DANIEL,DANIEL,2021-04-20 18:45:35.350,2021-04-20 18:45:35.350,103112,3898,,
3029,4712,,,DANIEL,DANIEL,2021-04-20 18:46:00.294,2021-04-20 18:46:00.294,103113,3898,,
3030,4713,100.0,4057.2,WILLIAN,WILLIAN,2021-04-20 18:57:50.587,2021-04-20 18:57:50.587,103114,5268,,
3031,4715,100.0,6188.0,WELLINGTON,WELLINGTON,2021-04-20 19:27:41.867,2021-04-20 19:27:41.867,103115,5317,,
3032,4716,100.0,6182.8,WELLINGTON,WELLINGTON,2021-04-20 20:49:56.119,2021-04-20 20:49:56.119,103116,5317,,
3033,4718,100.0,6486.56,WELLINGTON,WELLINGTON,2021-04-20 21:44:21.804,2021-04-20 21:44:21.804,103117,5317,,
3034,4720,100.0,752.95,THIAGO,THIAGO,2021-04-21 10:25:14.892,2021-04-21 10:25:14.892,103118,3898,,
3034,4700,,,THIAGO,THIAGO,2021-04-21 10:35:40.293,2021-04-21 10:35:40.293,103119,3898,,
3035,4721,100.0,3011.5,DONIZETE,DONIZETE,2021-04-21 10:42:45.790,2021-04-21 10:42:45.790,103120,5316,,
3036,4722,100.0,5051.15,MARCAO,MARCAO,2021-04-21 11:41:17.194,2021-04-21 11:41:17.194,103121,5316,,
3037,4724,100.0,3794.3,DONIZETE,DONIZETE,2021-04-21 13:02:17.842,2021-04-21 13:02:17.842,103122,5316,,
3038,4726,100.0,3772.45,DONIZETE,DONIZETE,2021-04-21 14:06:13.970,2021-04-21 14:06:13.970,103123,5316,,
3039,4727,100.0,9729.3,WELLINGTON,WELLINGTON,2021-04-21 16:01:02.552,2021-04-21 16:01:02.552,103124,2451,,
3040,4728,100.0,6184.5,WELLINGTON,WELLINGTON,2021-04-21 17:20:48.785,2021-04-21 17:20:48.785,103125,5317,,
3041,4745,100.0,6831.0,DANIEL,DANIEL,2021-04-22 09:16:38.296,2021-04-22 09:16:38.296,103126,3898,,
3042,4748,100.0,6594.0,WELLINGTON,WELLINGTON,2021-04-22 09:51:54.201,2021-04-22 09:51:54.201,103127,5317,,
3043,4749,100.0,6538.0,WELLINGTON,WELLINGTON,2021-04-22 10:01:54.123,2021-04-22 10:01:54.138,103128,5317,,
3044,4750,100.0,6680.8,WELLINGTON,WELLINGTON,2021-04-22 10:10:03.013,2021-04-22 10:10:03.013,103129,5317,,
3045,4751,100.0,6692.0,WELLINGTON,WELLINGTON,2021-04-22 10:16:43.012,2021-04-22 10:16:43.012,103130,5317,,
3046,4753,100.0,2018.7,KELVIN,KELVIN,2021-04-22 10:39:29.568,2021-04-22 10:39:29.583,103131,5268,,
3047,4752,100.0,7758.8,WELLINGTON,WELLINGTON,2021-04-22 10:40:02.497,2021-04-22 10:40:02.513,103132,5313,,
3048,4754,100.0,2137.5,KELVIN,KELVIN,2021-04-22 10:44:17.333,2021-04-22 10:44:17.333,103133,5268,,
3049,4755,100.0,10694.2,WELLINGTON,WELLINGTON,2021-04-22 11:07:25.441,2021-04-22 11:07:25.441,103134,5492,,
3050,4757,100.0,4303.2,WELLINGTON,WELLINGTON,2021-04-22 12:25:37.406,2021-04-22 12:25:37.406,103135,5316,,
3051,4758,100.0,1695.6,KELVIN,KELVIN,2021-04-22 13:13:54.941,2021-04-22 13:13:54.941,103136,5268,,
3052,4759,100.0,10814.6,WELLINGTON,WELLINGTON,2021-04-22 13:39:58.156,2021-04-22 13:39:58.171,103137,5492,,
3053,4763,100.0,1087.8,DANIEL,DANIEL,2021-04-22 14:18:26.239,2021-04-22 14:18:26.239,103138,3898,,
3053,4762,,,DANIEL,DANIEL,2021-04-22 14:18:35.957,2021-04-22 14:18:35.957,103139,3898,,
3053,4761,,,DANIEL,DANIEL,2021-04-22 14:18:39.405,2021-04-22 14:18:39.405,103140,3898,,
3054,4764,100.0,7843.5,DANIEL,DANIEL,2021-04-22 14:33:59.295,2021-04-22 14:33:59.295,103141,3898,,
3055,4765,100.0,1612.8,KELVIN,KELVIN,2021-04-22 14:35:35.692,2021-04-22 14:35:35.692,103142,5268,,
3056,4766,100.0,7933.5,DANIEL,DANIEL,2021-04-22 14:39:51.095,2021-04-22 14:39:51.095,103143,3898,,
3057,4767,100.0,3190.0,MARCAO,MARCAO,2021-04-22 15:36:03.501,2021-04-22 15:36:03.501,103144,5316,,
3058,4768,100.0,3190.0,MARCAO,MARCAO,2021-04-22 15:50:47.650,2021-04-22 15:50:47.650,103145,5316,,
3059,4769,100.0,3190.0,MARCAO,MARCAO,2021-04-22 15:56:17.657,2021-04-22 15:56:17.657,103146,5316,,
3060,4770,100.0,1988.1,KELVIN,KELVIN,2021-04-22 15:58:35.339,2021-04-22 15:58:35.339,103147,5268,,
3061,4771,100.0,3203.17,DANIEL,DANIEL,2021-04-22 16:47:25.841,2021-04-22 16:47:25.841,103148,3898,,
3062,4773,100.0,4907.0,MARCAO,MARCAO,2021-04-22 16:52:11.508,2021-04-22 16:52:11.508,103149,4145,,
3063,4775,100.0,3750.0,MARCAO,MARCAO,2021-04-22 17:49:55.660,2021-04-22 17:49:55.660,103150,5316,,
3064,4777,100.0,5750.0,DANIEL,DANIEL,2021-04-23 14:49:39.551,2021-04-23 14:49:39.551,103151,3898,,
3065,4778,100.0,0.0,DANIEL,DANIEL,2021-04-23 15:37:56.970,2021-04-23 15:37:56.970,103152,5298,,
3066,4779,100.0,7857.6,S,S,2021-04-23 15:54:02.189,2021-04-23 15:54:02.189,103153,2566,,
3067,4780,100.0,1392.3,KELVIN,KELVIN,2021-04-23 16:00:56.742,2021-04-23 16:00:56.742,103154,5268,,
3068,4781,100.0,5446.0,MARCAO,MARCAO,2021-04-23 16:07:14.091,2021-04-23 16:07:14.091,103155,4145,,
3069,4782,100.0,2133.9,KELVIN,KELVIN,2021-04-23 16:08:33.566,2021-04-23 16:08:33.566,103156,5268,,
3071,4788,100.0,11155.4,KELVIN,KELVIN,2021-04-23 17:20:18.607,2021-04-23 17:20:18.607,103158,3,,
3070,4785,100.0,5617.5,MARCAO,MARCAO,2021-04-23 16:41:46.590,2021-04-23 16:41:46.590,103157,4145,,
3072,4789,100.0,3368.27,WELLINGTON,WELLINGTON,2021-04-23 17:54:29.673,2021-04-23 17:54:29.673,103159,5290,,
3073,4790,100.0,2751.8,WELLINGTON,WELLINGTON,2021-04-23 18:07:48.725,2021-04-23 18:07:48.725,103160,5290,,
3074,4792,100.0,8645.43,KELVIN,KELVIN,2021-04-23 19:39:14.448,2021-04-23 19:39:14.448,103161,114,,
3075,4793,100.0,0.0,THIAGO,THIAGO,2021-04-23 20:09:18.603,2021-04-23 20:09:18.603,103162,191,,
3076,4797,100.0,3235.11,WELLINGTON,WELLINGTON,2021-04-24 07:48:26.964,2021-04-24 07:48:26.964,103163,5290,,
3077,4798,100.0,4901.2,WELLINGTON,WELLINGTON,2021-04-24 09:40:51.706,2021-04-24 09:40:51.706,103164,5316,,
3078,4799,100.0,2231.3,DANIEL,DANIEL,2021-04-24 09:58:25.046,2021-04-24 09:58:25.046,103165,3465,,
3078,4694,,,DANIEL,DANIEL,2021-04-24 09:58:46.371,2021-04-24 09:58:46.558,103166,3465,,
3079,4800,100.0,10211.4,MARCAO,MARCAO,2021-04-24 10:17:50.537,2021-04-24 10:17:50.537,103167,4304,,
3080,4801,100.0,3548.25,KAMILA,KAMILA,2021-04-24 10:23:27.310,2021-04-24 10:23:27.310,103168,16,,
3081,4802,100.0,12646.15,KELVIN,KELVIN,2021-04-24 11:16:58.272,2021-04-24 11:16:58.272,103169,3911,,
3082,4805,100.0,3262.29,WELLINGTON,WELLINGTON,2021-04-24 11:38:12.400,2021-04-24 11:38:12.400,103170,5290,,
3083,4806,100.0,4755.4,DANIEL,DANIEL,2021-04-24 11:49:14.591,2021-04-24 11:49:14.591,103171,4178,,
3084,4807,100.0,9822.0,DANIEL,DANIEL,2021-04-24 11:59:37.112,2021-04-24 11:59:37.112,103172,4178,,
3085,4808,100.0,8606.6,WELLINGTON,WELLINGTON,2021-04-24 12:25:29.372,2021-04-24 12:25:29.388,103173,245,,
3086,4809,100.0,5365.5,MARCAO,MARCAO,2021-04-24 13:14:12.781,2021-04-24 13:14:12.781,103174,4145,,
3087,4810,100.0,5274.78,WILLIAN,WILLIAN,2021-04-24 14:11:22.333,2021-04-24 14:11:22.333,103175,3603,,
3088,4811,100.0,2134.64,WELLINGTON,WELLINGTON,2021-04-24 14:24:48.026,2021-04-24 14:24:48.026,103176,5316,,
3089,4812,100.0,12726.71,KELVIN,KELVIN,2021-04-24 14:28:53.271,2021-04-24 14:28:53.286,103177,3911,,
3090,4813,100.0,1250.95,WELLINGTON,WELLINGTON,2021-04-24 14:47:29.649,2021-04-24 14:47:29.649,103178,5316,,
3091,4814,100.0,1352.52,WILLIAN,WILLIAN,2021-04-24 14:47:33.582,2021-04-24 14:47:33.582,103179,5316,,
3092,4816,100.0,11397.77,KELVIN,KELVIN,2021-04-24 15:34:13.971,2021-04-24 15:34:13.971,103180,3911,,
3093,4820,100.0,16000.0,WELLINGTON,WELLINGTON,2021-04-24 16:12:10.842,2021-04-24 16:12:10.842,103181,1277,,
3094,4821,100.0,1141.5,WILLIAN,WILLIAN,2021-04-24 16:46:35.970,2021-04-24 16:46:35.986,103182,5316,,
3095,4823,100.0,11359.68,KELVIN,KELVIN,2021-04-24 17:28:45.141,2021-04-24 17:28:45.141,103183,3,,
3096,4824,100.0,1943.89,WELLINGTON,WELLINGTON,2021-04-24 17:31:27.680,2021-04-24 17:31:27.680,103184,5316,,
3097,4825,100.0,2163.78,WELLINGTON,WELLINGTON,2021-04-24 17:43:47.785,2021-04-24 17:43:47.785,103185,5316,,
3098,4827,100.0,2164.23,WELLINGTON,WELLINGTON,2021-04-24 18:03:04.268,2021-04-24 18:03:04.268,103186,5316,,
3099,4828,100.0,11168.8,WILLIAN,WILLIAN,2021-04-24 18:07:39.198,2021-04-24 18:07:39.213,103187,245,,
3100,4830,100.0,11359.8,KELVIN,KELVIN,2021-04-24 18:22:47.042,2021-04-24 18:22:47.042,103188,3,,
3101,4831,100.0,11359.8,KELVIN,KELVIN,2021-04-24 18:36:17.124,2021-04-24 18:36:17.124,103189,141,,
3102,4832,100.0,4595.02,WELLINGTON,WELLINGTON,2021-04-24 18:43:14.373,2021-04-24 18:43:14.373,103190,5317,,
3103,4833,100.0,11359.8,KELVIN,KELVIN,2021-04-24 18:48:38.903,2021-04-24 18:48:38.903,103191,3,,
3104,4834,100.0,4486.47,WELLINGTON,WELLINGTON,2021-04-24 19:31:11.775,2021-04-24 19:31:11.775,103192,5317,,
3105,4835,100.0,3203.62,WELLINGTON,WELLINGTON,2021-04-24 20:01:04.365,2021-04-24 20:01:04.365,103193,5290,,
3106,4836,100.0,8803.38,KELVIN,KELVIN,2021-04-24 20:56:17.872,2021-04-24 20:56:17.872,103194,3,,
3107,4837,100.0,11860.01,KELVIN,KELVIN,2021-04-25 08:52:48.986,2021-04-25 08:52:48.986,103195,3911,,
3108,4838,100.0,1680.75,DANIELN,DANIELN,2021-04-25 14:13:27.909,2021-04-25 14:13:27.909,103196,3,,
3109,4843,100.0,4218.52,WELLINGTON,WELLINGTON,2021-04-26 09:50:55.049,2021-04-26 09:50:55.065,103197,3603,,
3110,4844,100.0,4326.96,WELLINGTON,WELLINGTON,2021-04-26 10:08:09.932,2021-04-26 10:08:09.932,103198,3603,,
3111,4845,100.0,7204.8,MARCAO,MARCAO,2021-04-26 11:56:36.842,2021-04-26 11:56:36.842,103199,4145,,
3112,4846,100.0,7284.6,MARCAO,MARCAO,2021-04-26 12:15:05.646,2021-04-26 12:15:05.646,103200,4145,,
3113,4849,100.0,13590.67,KELVIN,KELVIN,2021-04-26 15:08:47.007,2021-04-26 15:08:47.007,103201,3911,,
3114,4848,100.0,11538.0,DANIEL,DANIEL,2021-04-26 15:42:22.486,2021-04-26 15:42:22.486,103202,3898,,
3115,4851,100.0,11573.5,WELLINGTON,WELLINGTON,2021-04-26 16:56:54.351,2021-04-26 16:56:54.351,103203,4414,,
3116,4852,100.0,2660.0,KAMILA,KAMILA,2021-04-26 17:26:09.289,2021-04-26 17:26:09.289,103204,36,,
3117,4853,100.0,4277.27,WELLINGTON,WELLINGTON,2021-04-26 17:30:41.429,2021-04-26 17:30:41.444,103205,5290,,
3118,4854,100.0,3111.43,WILLIAN,WILLIAN,2021-04-26 17:34:37.784,2021-04-26 17:34:37.784,103206,5290,,
3119,4855,100.0,2590.0,KAMILA,KAMILA,2021-04-26 17:40:07.794,2021-04-26 17:40:07.794,103207,36,,
3120,4856,100.0,8311.06,KELVIN,KELVIN,2021-04-26 17:52:39.798,2021-04-26 17:52:39.798,103208,3911,,
3121,4857,100.0,12082.77,WELLINGTON,WELLINGTON,2021-04-26 18:02:38.840,2021-04-26 18:02:38.840,103209,4414,,
3122,4858,100.0,4563.66,KELVIN,KELVIN,2021-04-26 18:17:03.072,2021-04-26 18:17:03.072,103210,5230,,
3123,4859,100.0,6384.05,WELLINGTON,WELLINGTON,2021-04-26 18:56:11.033,2021-04-26 18:56:11.033,103211,5230,,
3124,4860,100.0,6259.64,WELLINGTON,WELLINGTON,2021-04-26 21:23:44.333,2021-04-26 21:23:44.333,103212,5230,,
3125,4861,100.0,4991.6,KELVIN,KELVIN,2021-04-27 07:37:44.720,2021-04-27 07:37:44.720,103213,5290,,
3126,4862,100.0,6285.85,WELLINGTON,WELLINGTON,2021-04-27 08:43:12.554,2021-04-27 08:43:12.554,103214,5230,,
3127,4863,100.0,6340.31,WELLINGTON,WELLINGTON,2021-04-27 08:57:22.105,2021-04-27 08:57:22.105,103215,5230,,
3128,4865,100.0,6241.5,WELLINGTON,WELLINGTON,2021-04-27 09:55:45.302,2021-04-27 09:55:45.302,103216,5230,,
3129,4868,100.0,10472.19,WILLIAN,WILLIAN,2021-04-27 13:52:58.067,2021-04-27 13:52:58.067,103217,5492,,
3130,4869,100.0,7513.03,KELVIN,KELVIN,2021-04-27 13:54:44.409,2021-04-27 13:54:44.409,103218,3911,,
3131,4870,100.0,4738.24,WELLINGTON,WELLINGTON,2021-04-27 14:01:11.396,2021-04-27 14:01:11.396,103219,5230,,
3132,4871,100.0,6257.12,WELLINGTON,WELLINGTON,2021-04-27 14:18:38.637,2021-04-27 14:18:38.637,103220,5230,,
3133,4866,100.0,7324.8,DANIEL,DANIEL,2021-04-27 14:55:50.851,2021-04-27 14:55:50.851,103221,3898,,
3134,4872,100.0,2105.4,LETICIA,LETICIA,2021-04-27 15:09:51.002,2021-04-27 15:09:51.002,103222,9,,
3135,4873,100.0,7782.6,DANIEL,DANIEL,2021-04-27 15:16:02.393,2021-04-27 15:16:02.393,103223,3898,,
3136,4874,100.0,5663.82,WELLINGTON,WELLINGTON,2021-04-27 15:21:37.310,2021-04-27 15:21:37.310,103224,5317,,
3137,4875,100.0,7777.5,DANIEL,DANIEL,2021-04-27 15:25:09.550,2021-04-27 15:25:09.550,103225,3898,,
3138,4877,100.0,7047.2,DANIEL,DANIEL,2021-04-27 15:42:24.953,2021-04-27 15:42:24.953,103226,3898,,
3139,4879,100.0,5647.94,WELLINGTON,WELLINGTON,2021-04-27 15:49:59.292,2021-04-27 15:49:59.292,103227,5317,,
3140,4880,100.0,5846.1,DANIEL,DANIEL,2021-04-27 15:51:48.450,2021-04-27 15:51:48.450,103228,3898,,
3141,4883,100.0,7651.5,WILLIAN,WILLIAN,2021-04-27 16:23:02.244,2021-04-27 16:23:02.244,103229,5492,,
3142,4884,100.0,6410.43,WELLINGTON,WELLINGTON,2021-04-27 16:46:55.443,2021-04-27 16:46:55.443,103230,5230,,
3143,4886,100.0,5213.82,WELLINGTON,WELLINGTON,2021-04-27 17:37:58.169,2021-04-27 17:37:58.169,103231,5317,,
3144,4888,100.0,8108.5,S,S,2021-04-27 17:56:34.245,2021-04-27 17:56:34.261,103232,4137,,
3145,4887,100.0,4600.34,WELLINGTON,WELLINGTON,2021-04-27 18:21:35.526,2021-04-27 18:21:35.542,103233,5230,,
3146,4889,100.0,6798.8,DANIEL,DANIEL,2021-04-28 07:35:10.046,2021-04-28 07:35:10.046,103234,3898,,
3147,4891,100.0,5213.82,WELLINGTON,WELLINGTON,2021-04-28 09:43:52.999,2021-04-28 09:43:52.999,103235,5317,,
3148,4892,100.0,3500.0,KAMILA,KAMILA,2021-04-28 10:01:21.790,2021-04-28 10:01:21.790,103236,36,,
3149,4894,100.0,7410.72,WELLINGTON,WELLINGTON,2021-04-28 10:33:20.240,2021-04-28 10:33:20.240,103237,5317,,
3150,4895,100.0,4737.15,WELLINGTON,WELLINGTON,2021-04-28 10:44:56.211,2021-04-28 10:44:56.211,103238,5317,,
3151,4893,100.0,2860.61,S,S,2021-04-28 10:55:28.476,2021-04-28 10:55:28.476,103239,3578,,
3152,4896,100.0,4579.45,WELLINGTON,WELLINGTON,2021-04-28 10:58:50.218,2021-04-28 10:58:50.218,103240,5317,,
3153,4897,100.0,7222.98,WELLINGTON,WELLINGTON,2021-04-28 11:20:28.410,2021-04-28 11:20:28.410,103241,5317,,
3154,4898,100.0,4569.88,WILLIAN,WILLIAN,2021-04-28 13:09:47.695,2021-04-28 13:09:47.710,103242,5317,,
3155,4899,100.0,4734.61,WILLIAN,WILLIAN,2021-04-28 13:13:54.238,2021-04-28 13:13:54.238,103243,5317,,
3156,4900,100.0,6020.81,WELLINGTON,WELLINGTON,2021-04-28 13:23:43.202,2021-04-28 13:23:43.202,103244,5317,,
3157,4901,100.0,4567.19,WELLINGTON,WELLINGTON,2021-04-28 13:47:04.858,2021-04-28 13:47:04.858,103245,5317,,
3158,4902,100.0,7182.61,WELLINGTON,WELLINGTON,2021-04-28 13:56:19.535,2021-04-28 13:56:19.535,103246,5317,,
3161,4906,100.0,0.0,THIAGO,THIAGO,2021-04-28 14:40:53.099,2021-04-28 14:40:53.099,103249,1,,
3163,4912,100.0,4556.77,WELLINGTON,WELLINGTON,2021-04-28 15:13:01.487,2021-04-28 15:13:01.487,103251,5317,,
3166,4916,100.0,4528.13,WELLINGTON,WELLINGTON,2021-04-28 15:32:50.230,2021-04-28 15:32:50.230,103254,5317,,
3167,4917,100.0,12261.6,WELLINGTON,WELLINGTON,2021-04-28 15:47:07.513,2021-04-28 15:47:07.513,103255,4877,,
3170,4920,100.0,4565.54,WELLINGTON,WELLINGTON,2021-04-28 16:29:12.277,2021-04-28 16:29:12.277,103258,5317,,
3171,4922,100.0,14823.9,WELLINGTON,WELLINGTON,2021-04-28 17:01:03.526,2021-04-28 17:01:03.526,103259,4877,,
3159,4903,100.0,6428.8,DANIEL,DANIEL,2021-04-28 14:15:16.853,2021-04-28 14:15:16.853,103247,3898,,
3160,4904,100.0,7853.17,KELVIN,KELVIN,2021-04-28 14:25:58.939,2021-04-28 14:25:58.939,103248,3911,,
3162,4910,100.0,2268.0,KAMILA,KAMILA,2021-04-28 14:59:45.453,2021-04-28 14:59:45.469,103250,36,,
3164,4914,100.0,7735.0,DANIEL,DANIEL,2021-04-28 15:19:26.969,2021-04-28 15:19:26.969,103252,3898,,
3165,4915,100.0,9150.4,MARCAO,MARCAO,2021-04-28 15:24:00.849,2021-04-28 15:24:00.849,103253,4145,,
3168,4919,100.0,4075.0,DANIEL,DANIEL,2021-04-28 16:19:54.323,2021-04-28 16:19:54.323,103256,3898,,
3169,4921,100.0,2730.0,MARCAO,MARCAO,2021-04-28 16:26:55.768,2021-04-28 16:26:55.784,103257,5219,,
3172,4923,100.0,3969.1,THIAGO,THIAGO,2021-04-28 19:25:08.684,2021-04-28 19:25:08.684,103260,3578,,
3173,4924,100.0,2771.0,DANIEL,DANIEL,2021-04-29 07:14:37.253,2021-04-29 07:14:37.253,103261,5135,,
3174,4925,100.0,2771.0,DANIEL,DANIEL,2021-04-29 07:35:31.355,2021-04-29 07:35:31.355,103262,5135,,
